'Start Hour','Start Minute','End Hour','End Minute','Start Station','End Station'
9,59,10,9,31213,31260
9,57,12,1,31235,31212
9,57,10,15,31504,31610
9,57,11,1,31273,31273
9,57,10,4,32000,32053
9,57,10,7,32048,32000
9,57,10,10,31247,31628
9,57,10,11,31641,31227
9,57,10,6,31227,31247
9,57,10,11,31244,31620
9,57,10,21,31623,31228
9,58,11,2,31273,31273
9,56,10,8,31276,31220
9,56,10,8,31254,31101
9,56,10,7,32048,32000
9,56,11,20,31637,31258
9,56,12,8,31244,31243
9,56,10,4,31234,31312
9,57,10,4,31113,31212
9,55,10,18,31121,31315
9,55,10,4,31252,31227
9,55,9,58,31025,31024
9,55,11,21,31269,31241
9,55,10,14,31222,31110
9,55,11,20,31637,31258
9,55,11,21,31269,31241
9,55,10,12,31640,31618
9,55,10,12,31640,31618
9,55,9,59,31254,31230
9,56,10,11,31254,31506
9,54,10,27,31247,31243
9,54,10,4,31229,31237
9,54,11,21,31637,31258
9,54,9,58,31035,31024
9,54,10,27,31247,31243
9,54,10,4,31119,31212
9,53,9,58,31281,31232
9,53,9,59,31200,31114
9,53,10,19,31110,31516
9,52,9,59,31623,31615
9,52,10,4,31116,31220
9,52,10,5,31306,31200
9,52,9,59,31202,31263
9,52,10,15,31285,31028
9,52,9,58,31229,31213
9,52,10,30,31287,31620
9,52,9,55,31024,31037
9,52,10,6,31260,31213
9,52,9,58,31104,31110
9,51,9,57,31206,31247
9,51,10,7,31281,31605
9,51,10,0,31263,31624
9,51,10,3,31603,31620
9,51,9,56,31635,31635
9,51,9,57,31627,31614
9,51,10,2,31249,31249
9,51,9,58,31228,31251
9,51,10,30,31287,31620
9,51,9,57,31608,31208
9,51,10,30,31287,31620
9,50,10,0,31200,31205
9,50,10,3,31080,31275
9,50,9,55,31241,31274
9,50,9,57,31283,31222
9,50,10,0,31629,31628
9,50,9,58,31213,31241
9,50,10,0,31221,31265
9,50,10,29,31260,31603
9,49,10,13,31238,31104
9,49,9,58,31251,31287
9,49,9,59,31239,31205
9,50,9,56,31600,31264
9,50,10,6,31401,31230
9,48,9,57,31246,31254
9,48,9,55,31241,31200
9,48,9,57,31307,31110
9,48,10,19,31509,31232
9,48,9,52,31200,31205
9,48,10,0,31077,31290
9,48,9,53,31048,31044
9,48,9,55,31278,31253
9,48,10,19,31509,31232
9,47,9,53,32034,32043
9,47,9,58,31009,31008
9,47,9,51,31290,31290
9,47,10,5,31251,31244
9,46,10,5,31257,31018
9,46,10,7,31251,31204
9,46,9,53,31285,31205
9,46,9,56,31237,31206
9,46,10,3,31629,31804
9,46,9,49,31005,31008
9,46,9,59,31509,31278
9,46,9,55,31246,31200
9,46,10,18,31200,31022
9,46,10,8,31205,31121
9,47,9,56,31600,31623
9,45,10,9,31257,31227
9,45,9,50,31623,31631
9,45,10,4,31509,31246
9,45,10,11,31257,31227
9,45,9,58,31611,31620
9,45,9,53,31220,31233
9,45,9,53,31615,31603
9,46,9,57,31237,31251
9,44,9,56,31249,31227
9,44,9,54,31611,31627
9,44,9,54,31213,31228
9,44,9,46,31024,31034
9,44,9,53,31034,31089
9,44,9,52,31111,31239
9,44,9,50,31024,31038
9,44,9,46,31629,31629
9,44,9,48,31024,31037
9,44,10,0,31506,31623
9,44,10,35,31246,31285
9,44,9,54,31200,31233
9,44,10,11,31257,31227
9,44,9,52,31034,31089
9,44,9,50,31024,31038
9,44,9,50,31234,31229
9,43,9,55,31200,31263
9,43,10,11,31257,31227
9,43,10,9,31257,31227
9,43,9,53,31272,31609
9,43,9,48,31257,31259
9,43,9,47,31089,31016
9,43,10,12,31037,31215
9,43,10,24,31283,31217
9,43,9,48,31639,31271
9,43,9,47,31009,31010
9,43,9,58,31603,31641
9,43,10,6,31269,31221
9,43,10,6,31283,31248
9,43,10,0,31708,31641
9,43,9,47,31009,31010
9,43,9,51,31611,31641
9,43,9,52,32003,32014
9,43,9,49,31040,31037
9,43,9,58,31603,31641
9,44,10,5,31229,31600
9,42,9,45,31629,31613
9,42,9,47,31052,31002
9,42,9,54,31113,31233
9,43,9,46,31279,31235
9,43,9,57,31035,31089
9,41,9,54,31285,31604
9,41,9,48,31101,31286
9,41,9,54,31237,31241
9,41,10,6,31621,31227
9,41,10,4,31070,31234
9,41,9,57,31613,31624
9,41,9,53,31244,31624
9,41,10,6,31621,31227
9,40,9,48,32048,32029
9,40,9,44,31627,31616
9,40,9,42,31639,31623
9,40,9,59,31057,31013
9,40,9,45,31200,31275
9,41,9,47,31117,31202
9,39,9,47,31257,31222
9,39,9,48,32008,32055
9,39,9,51,31282,31121
9,39,9,46,31230,31251
9,38,10,4,31262,31257
9,38,9,49,31603,31274
9,38,9,59,31222,31272
9,38,10,38,31077,31243
9,38,9,49,31239,31109
9,38,9,46,31629,31624
9,38,9,44,31213,31241
9,39,9,46,31629,31243
9,39,9,55,31226,31245
9,37,9,47,31113,31312
9,37,9,42,31607,31610
9,37,9,49,31304,31205
9,37,9,46,31200,31312
9,37,9,43,31022,31034
9,37,9,49,31237,31283
9,38,9,43,31222,31233
9,36,9,39,31506,31245
9,36,9,43,31200,31205
9,36,9,47,31110,31222
9,36,9,39,31635,31608
9,36,9,54,31629,31500
9,35,9,40,31113,31117
9,35,9,50,31600,31638
9,35,9,48,31506,31604
9,35,9,56,31204,31230
9,35,9,43,31223,31519
9,35,9,57,31236,31274
9,35,10,3,31302,31207
9,35,9,56,31503,31212
9,35,9,42,31277,31227
9,36,9,45,31110,31241
9,36,9,56,31623,31247
9,36,9,45,31251,31621
9,34,9,43,31227,31218
9,34,9,50,31632,31227
9,34,9,44,31212,31283
9,34,9,39,31608,31634
9,34,9,44,31206,31289
9,34,9,44,31280,31239
9,34,9,44,31206,31289
9,34,9,40,31113,31234
9,34,10,2,31273,31803
9,33,9,44,31263,31206
9,33,9,52,31623,31233
9,33,9,50,31638,31255
9,33,9,39,31029,31014
9,33,9,40,31241,31234
9,33,9,52,31225,31287
9,33,9,38,31623,31615
9,33,9,40,31241,31281
9,32,9,51,31617,31601
9,32,9,43,31623,31262
9,32,9,46,31011,31910
9,33,9,38,31228,31600
9,31,9,39,31629,31623
9,31,9,40,31021,31034
9,31,9,36,31615,31623
9,31,9,47,31506,31604
9,31,9,36,31623,31271
9,31,9,37,31045,31084
9,31,9,40,31621,31244
9,31,9,47,31108,31288
9,31,9,42,31623,31287
9,31,9,40,31121,31234
9,32,9,39,31242,31278
9,30,9,39,31615,31271
9,30,9,39,31306,31236
9,30,9,36,31268,31263
9,30,9,48,31602,31253
9,30,9,50,31505,31227
9,30,9,38,31623,31243
9,30,9,51,31241,31014
9,30,9,46,31110,31621
9,30,9,44,31609,31287
9,30,9,46,31269,31218
9,31,9,37,31641,31614
9,29,9,32,31241,31221
9,29,9,36,31200,31205
9,29,9,33,31514,31516
9,29,9,46,31503,31277
9,29,10,30,31247,31289
9,29,9,38,31241,31205
9,29,9,32,31011,31007
9,29,9,47,31623,31227
9,29,9,31,31237,31246
9,29,9,45,31281,31205
9,29,9,33,31275,31205
9,29,9,39,31267,31245
9,29,9,39,31110,31205
9,29,9,39,31627,31600
9,29,9,51,31249,31249
9,29,9,37,31110,31241
9,30,9,36,31109,31241
9,29,9,42,31308,31301
9,30,9,42,31305,31285
9,30,9,43,31268,31621
9,28,9,36,31623,31633
9,28,9,42,31506,31234
9,28,9,40,31290,31247
9,28,9,35,31246,31260
9,28,10,29,31121,31106
9,28,9,59,31241,31641
9,29,9,46,31002,31002
9,27,9,35,31605,31264
9,27,9,39,31611,31613
9,27,9,32,31029,31014
9,27,9,34,31221,31246
9,27,9,38,31612,31264
9,27,9,40,31239,31111
9,27,9,43,31200,31116
9,27,9,43,31628,31271
9,27,9,37,31623,31230
9,27,10,19,31400,31602
9,28,9,39,31600,31282
9,26,12,47,31212,31212
9,26,9,50,31022,31211
9,26,9,45,31633,31227
9,26,9,32,31641,31621
9,26,9,41,31239,31506
9,26,9,28,32006,32019
9,26,9,52,31300,31227
9,26,9,36,31629,31628
9,26,9,38,31602,31267
9,27,11,3,31274,31240
9,27,9,32,31232,31621
9,25,10,19,31273,31273
9,25,9,29,31024,31037
9,25,10,19,31273,31273
9,25,9,29,31237,31205
9,24,9,32,31200,31246
9,24,9,31,31610,31612
9,24,9,40,31275,31204
9,24,9,27,31508,31627
9,24,9,32,31267,31205
9,24,10,0,31603,31279
9,24,9,34,31500,31623
9,24,9,39,31641,31227
9,24,9,27,32055,32013
9,24,9,35,31268,31270
9,24,9,32,31241,31265
9,24,9,35,31109,31227
9,23,9,40,31282,31014
9,23,9,29,31281,31241
9,23,9,27,31607,31613
9,23,9,38,31111,31603
9,23,9,27,31241,31221
9,23,9,44,31238,31246
9,24,9,30,31268,31241
9,22,9,26,31310,31300
9,22,9,43,31265,31246
9,22,9,25,31023,31022
9,22,9,29,31247,31243
9,22,9,31,31407,31404
9,22,9,43,31405,31200
9,21,9,32,31237,31226
9,21,9,28,31289,31215
9,21,9,40,31611,31243
9,21,9,29,31250,31227
9,21,9,43,31269,31205
9,21,9,29,31516,31505
9,21,9,48,31278,31603
9,20,9,29,31278,31205
9,20,13,1,31624,31277
9,20,10,31,31247,31232
9,20,9,34,31230,31205
9,20,9,24,31623,31615
9,20,9,51,31306,31312
9,20,9,26,31239,31252
9,20,9,29,31241,31234
9,20,9,41,31200,31603
9,21,9,26,31203,31223
9,19,9,25,31269,31639
9,19,9,29,31613,31640
9,19,9,31,31270,31227
9,19,9,23,31616,31623
9,19,9,24,31079,31089
9,19,9,31,31264,31639
9,19,9,26,31069,31024
9,19,9,26,31237,31260
9,19,13,12,31624,31279
9,19,9,31,31628,31271
9,19,9,31,31111,31239
9,19,9,25,31623,31243
9,19,9,37,31405,31213
9,19,9,28,31632,31623
9,19,9,43,31091,31244
9,20,9,27,31628,31269
9,18,9,23,31036,31037
9,18,9,27,31103,31200
9,18,9,25,31022,31016
9,18,9,29,31263,31204
9,18,9,55,31091,31270
9,19,9,26,31255,31213
9,17,9,31,31639,31213
9,17,9,30,31027,31237
9,17,10,26,31247,31232
9,17,9,29,31200,31314
9,17,9,30,31249,31271
9,17,9,23,31241,31205
9,17,10,31,31247,31232
9,17,9,43,31083,31249
9,17,9,22,31246,31260
9,17,9,22,32001,31408
9,17,9,20,31030,31028
9,17,9,36,31014,31267
9,17,9,28,31260,31285
9,17,9,29,31232,31249
9,16,9,29,31254,31109
9,16,9,21,31613,31634
9,16,9,30,31639,31244
9,16,9,27,31516,31603
9,16,9,19,31009,31011
9,16,9,21,31241,31212
9,16,9,37,31221,31271
9,16,9,30,31275,31256
9,16,9,19,31247,31247
9,16,9,45,32019,31241
9,16,9,23,31308,31300
9,16,9,26,31268,31110
9,16,9,37,31241,31273
9,16,9,29,31027,31040
9,16,10,26,31247,31232
9,16,9,21,31119,31241
9,16,9,40,31108,31229
9,16,9,32,31639,31267
9,16,9,27,32029,32014
9,17,9,24,31119,31234
9,17,9,26,31270,31600
9,15,9,33,31305,31200
9,15,9,27,31241,31110
9,15,9,18,31263,31230
9,15,9,34,31641,31205
9,15,9,27,31627,31274
9,15,9,21,31273,31287
9,15,9,22,31110,31111
9,15,9,22,31251,31620
9,15,9,28,31121,31267
9,15,9,26,31228,31250
9,16,9,23,31618,31638
9,14,9,19,31276,31227
9,14,9,19,31029,31014
9,14,9,39,31600,31205
9,14,9,33,31246,31273
9,14,9,19,31119,31110
9,14,9,20,31222,31235
9,14,9,22,31247,31263
9,14,9,21,31203,31213
9,14,9,47,31012,31241
9,14,12,46,31212,31212
9,14,9,38,31506,31233
9,15,12,47,31212,31212
9,15,9,21,31200,31253
9,13,9,18,31200,31275
9,13,9,19,31213,31220
9,13,9,26,31607,31612
9,13,9,18,31241,31212
9,13,9,17,31241,31213
9,13,9,26,31119,31227
9,13,11,5,31264,31247
9,13,9,21,31065,31015
9,13,9,31,31088,31011
9,13,9,22,31208,31244
9,12,9,17,31241,31230
9,12,9,25,31611,31600
9,12,9,17,31101,31241
9,12,9,20,31042,31047
9,12,9,20,31263,31624
9,12,9,29,31230,31200
9,12,9,34,31411,31267
9,12,9,18,31632,31623
9,13,9,19,31600,31232
9,13,9,36,31241,31230
9,11,9,15,31110,31212
9,11,9,20,31042,31047
9,11,9,28,31246,31290
9,11,9,30,31201,31312
9,11,9,30,31501,31641
9,11,9,22,31110,31252
9,11,9,24,31611,31269
9,11,9,21,31278,31211
9,11,9,25,31115,31504
9,11,9,25,31221,31232
9,11,9,19,31010,31002
9,12,9,19,31265,31227
9,12,9,21,31236,31200
9,12,9,19,31265,31227
9,12,9,15,31213,31276
9,10,9,25,31620,31108
9,10,9,21,31037,31078
9,10,9,23,31106,31233
9,10,9,24,31603,31241
9,10,9,27,31404,31234
9,10,9,21,31252,31231
9,10,9,20,31115,31280
9,10,9,25,31037,31040
9,11,9,25,31200,31227
9,11,9,16,31270,31227
9,10,9,23,31014,31226
9,9,9,36,31115,31211
9,9,9,18,31620,31227
9,9,9,15,31121,31278
9,9,9,10,31115,31115
9,9,9,17,31632,31623
9,9,9,13,31108,31244
9,9,9,13,31091,31005
9,9,9,16,31201,31222
9,9,16,18,31282,31282
9,9,9,24,31604,31238
9,9,9,23,31639,31618
9,9,9,20,31016,31236
9,9,9,21,31254,31503
9,9,11,5,31264,31247
9,10,11,6,31264,31247
9,9,9,20,31255,31230
9,10,9,30,31501,31641
9,9,9,33,31015,31271
9,8,9,27,31313,31251
9,8,9,14,31114,31255
9,8,9,18,31223,31241
9,8,9,12,31024,31037
9,8,9,16,31121,31278
9,8,9,23,31249,31205
9,8,9,24,31255,31241
9,8,9,10,31639,31623
9,8,9,25,31627,31241
9,8,9,18,31229,31255
9,7,9,10,31079,31017
9,7,9,28,31204,31624
9,7,9,11,31604,31264
9,7,9,10,31239,31233
9,7,9,14,31634,31269
9,7,9,19,31016,31236
9,7,9,21,31206,31230
9,7,9,11,31203,31221
9,7,9,11,32050,32012
9,7,9,14,31253,31263
9,7,9,15,31618,31264
9,7,9,11,31119,31268
9,7,9,22,31251,31235
9,7,9,14,31243,31623
9,7,9,14,31005,31007
9,8,9,10,31621,31624
9,7,9,27,31014,31227
9,6,9,11,31255,31200
9,6,9,17,31214,31284
9,6,9,16,31204,31227
9,6,9,25,31089,31221
9,6,9,15,31251,31233
9,6,9,13,31603,31600
9,6,9,38,31008,31275
9,6,9,14,31635,31209
9,6,9,14,31404,31602
9,6,9,36,31079,31264
9,6,9,14,31257,31227
9,6,9,29,31246,31620
9,6,9,27,31712,31244
9,6,9,34,31606,31517
9,6,9,36,31200,31288
9,6,9,15,31619,31623
9,7,9,12,31023,31089
9,7,9,9,31263,31227
9,5,9,20,31119,31221
9,5,9,15,31022,31037
9,5,9,18,31260,31227
9,5,9,13,31110,31212
9,5,9,18,31634,31243
9,5,9,24,31217,31641
9,5,9,36,31001,31230
9,5,9,10,31000,31011
9,5,9,9,31303,31308
9,6,9,17,31218,31235
9,6,9,18,31118,31230
9,4,9,14,31110,31252
9,4,9,17,31275,31247
9,4,9,9,31607,31613
9,4,9,28,31089,31271
9,4,9,10,31241,31230
9,4,9,17,31215,31234
9,4,9,18,31807,31605
9,4,9,25,31404,31218
9,4,9,11,31611,31623
9,4,9,12,31627,31615
9,4,9,12,31030,31014
9,4,9,10,31213,31283
9,4,9,24,31306,31109
9,4,9,23,31403,31241
9,5,9,13,31037,31022
9,4,9,21,31014,31227
9,3,9,6,31263,31227
9,3,9,23,31500,31267
9,3,9,24,31010,31249
9,3,9,22,31602,31232
9,3,9,8,31269,31639
9,3,9,22,31106,31253
9,3,9,14,31203,31275
9,3,9,8,32028,32013
9,3,9,16,31239,31206
9,3,9,13,31106,31253
9,3,9,10,31213,31241
9,3,9,17,31121,31253
9,3,9,8,31263,31270
9,3,9,14,31903,31048
9,2,9,21,31500,31247
9,2,9,19,31601,31265
9,2,9,13,31022,31014
9,2,9,18,31246,31227
9,2,9,6,32043,32012
9,2,9,15,31623,31243
9,2,9,9,31251,31604
9,2,9,7,31508,31627
9,2,9,23,31900,31213
9,2,9,9,31627,31641
9,2,9,19,31230,31247
9,2,9,10,31265,31281
9,2,9,20,31234,31217
9,2,9,10,31275,31285
9,2,9,22,31022,31314
9,2,9,18,31239,31259
9,2,9,24,31102,31250
9,2,9,7,31621,31624
9,1,9,16,31615,31243
9,1,9,19,31228,31260
9,1,9,8,31120,31223
9,1,9,4,31091,31005
9,1,9,12,31260,31227
9,1,9,26,31712,31641
9,1,9,10,31270,31287
9,1,9,4,32041,32042
9,1,9,7,31511,31501
9,1,9,12,31115,31203
9,2,9,5,31625,31634
9,1,9,14,31014,31234
9,0,9,8,31604,31227
9,0,9,10,31604,31218
9,0,9,13,31269,31230
9,0,9,2,32013,32002
9,0,9,12,31260,31227
9,0,9,11,31285,31241
9,0,9,28,31245,31624
9,0,9,13,31257,31228
9,0,9,8,31267,31250
9,0,9,23,31077,31264
9,0,9,21,31110,31227
9,0,9,5,31278,31114
9,0,9,9,31623,31611
9,1,10,38,31222,31254
9,1,9,30,31257,31110
8,59,9,23,31001,31247
8,59,10,39,31274,31274
8,59,9,6,31308,31300
8,59,9,24,31504,31227
8,59,9,10,31241,31638
8,59,9,23,31610,31267
8,59,9,2,31511,31504
8,59,9,14,31225,31283
8,59,9,18,31627,31231
8,59,9,7,31265,31639
8,59,9,13,31200,31270
8,59,9,10,31267,31230
8,59,9,28,31241,31259
9,0,9,6,31223,31241
8,58,9,5,31203,31200
8,58,9,8,31246,31227
8,58,9,12,31218,31206
8,58,9,14,31207,31264
8,58,9,6,31118,31241
8,58,9,16,31008,31249
8,58,9,13,31603,31212
8,58,9,16,31005,31249
8,58,9,4,31267,31110
8,58,9,7,31108,31271
8,58,9,5,31218,31219
8,58,9,1,31007,31011
8,58,9,0,31202,31201
8,58,9,4,31079,31017
8,58,10,40,31274,31274
8,59,10,45,31222,31254
8,59,9,2,31246,31275
8,57,10,38,31222,31254
8,57,9,19,31403,31282
8,57,9,2,31200,31275
8,57,9,5,31200,31220
8,57,9,10,31039,31014
8,57,8,59,31260,31204
8,57,9,2,32001,31408
8,57,9,12,31225,31227
8,57,9,14,31249,31253
8,57,9,10,31268,31233
8,57,9,4,31605,31634
8,57,9,3,31223,31603
8,57,9,1,31623,31615
8,57,9,0,31605,31269
8,57,9,7,31603,31272
8,57,9,2,31001,31005
8,58,9,3,31260,31279
8,58,9,2,31621,31288
8,56,9,5,31256,31624
8,56,9,1,31218,31219
8,56,9,1,31244,31217
8,56,9,7,31272,31615
8,56,9,2,31244,31271
8,56,9,5,31101,31200
8,56,9,20,32045,32041
8,56,9,0,31241,31227
8,56,9,21,32024,31101
8,56,9,5,31203,31212
8,56,9,1,31241,31227
8,56,9,0,31079,31017
8,56,9,5,31285,31221
8,57,9,2,31091,31013
8,57,9,21,31615,31227
8,55,8,56,31261,31220
8,55,9,5,31034,31089
8,55,9,7,31615,31244
8,55,8,58,31051,31015
8,55,9,1,31602,31119
8,55,8,59,31276,31201
8,55,9,6,31241,31255
8,55,9,1,31213,31283
8,55,9,0,31241,31231
8,55,9,1,31218,31271
8,55,9,4,31119,31281
8,55,9,11,31245,31224
8,55,9,5,31034,31089
8,55,9,8,31236,31200
8,55,9,10,31122,31246
8,55,9,11,31283,31602
8,54,9,12,31073,31015
8,54,9,14,31625,31231
8,54,9,5,31027,31225
8,54,9,5,31268,31234
8,54,9,16,31628,31230
8,54,9,2,31200,31246
8,54,9,6,31265,31233
8,54,9,12,31625,31233
8,54,9,21,31514,31237
8,54,8,59,31241,31267
8,54,9,0,31268,31241
8,54,9,1,31500,31603
8,54,9,2,31604,31227
8,54,9,2,31265,31227
8,55,9,12,31239,31218
8,53,9,20,31641,31237
8,53,9,14,31627,31235
8,53,9,1,31611,31623
8,53,8,57,31083,31047
8,53,9,4,31233,31247
8,53,9,2,31106,31212
8,53,8,56,31600,31620
8,53,9,13,31106,31253
8,53,9,22,31118,31110
8,53,9,1,31109,31283
8,53,9,5,31500,31624
8,53,8,57,31109,31118
8,53,9,5,31603,31118
8,53,9,6,31600,31204
8,53,9,4,31244,31227
8,54,9,10,31212,31600
8,52,9,3,31100,31251
8,52,9,3,31301,31307
8,52,8,58,31250,31241
8,52,9,2,31508,31518
8,52,9,8,31112,31275
8,52,9,16,31108,31239
8,52,9,0,31639,31269
8,52,9,15,31237,31624
8,52,9,0,31603,31271
8,52,9,20,31611,31289
8,52,9,7,31225,31110
8,52,9,7,31632,31244
8,52,9,8,31226,31246
8,52,9,9,31514,31203
8,52,9,2,31234,31227
8,53,9,1,31006,31011
8,53,9,17,31610,31205
8,51,8,54,31623,31615
8,51,9,28,31208,31239
8,51,8,52,31641,31623
8,51,9,20,31223,31014
8,51,9,15,31089,31218
8,51,9,1,31202,31222
8,51,8,53,31641,31623
8,51,9,14,31609,31003
8,51,8,55,31264,31271
8,51,9,7,31103,31233
8,51,8,59,31253,31237
8,51,9,5,31315,32021
8,51,9,7,31077,31284
8,51,9,7,31307,31278
8,52,8,59,31616,31624
8,50,8,53,31201,31241
8,50,8,54,31218,31247
8,50,8,59,31212,31222
8,50,9,2,32044,32020
8,50,8,59,31241,31232
8,50,9,6,31223,31212
8,50,9,10,31407,31110
8,50,8,55,31030,31014
8,50,9,0,31267,31238
8,50,9,20,31268,31303
8,50,8,54,31616,31623
8,50,9,3,32055,32039
8,50,8,57,31048,31045
8,50,9,14,31115,31641
8,50,8,58,31611,31623
8,50,9,9,31613,31621
8,51,8,59,31204,31239
8,49,8,56,31218,31243
8,49,9,14,31622,31267
8,49,8,55,31065,31022
8,49,9,1,31207,31263
8,49,8,52,31089,31018
8,49,9,11,31514,31271
8,49,9,11,31514,31271
8,49,8,55,31203,31223
8,49,8,55,31116,31202
8,49,8,54,31028,31022
8,49,9,9,31627,31101
8,49,8,59,31251,31235
8,49,8,59,31611,31269
8,49,9,2,31627,31241
8,50,9,5,31279,31637
8,48,8,53,31624,31265
8,48,8,57,31603,31228
8,48,9,23,31077,31228
8,48,9,6,31632,31243
8,48,9,1,31623,31244
8,48,8,52,31616,31623
8,48,8,54,31302,31305
8,48,8,59,31241,31252
8,48,8,59,31223,31250
8,48,8,58,31314,31279
8,48,8,52,31267,31233
8,48,8,58,31228,31283
8,48,9,10,31626,31256
8,48,8,57,31603,31265
8,48,8,55,31218,31232
8,48,9,2,31249,31007
8,48,8,51,31604,31624
8,48,8,59,31602,31121
8,48,9,2,31014,31221
8,47,8,54,31239,31205
8,47,8,58,31600,31279
8,47,9,0,31237,31270
8,47,8,54,31622,31641
8,47,8,52,31118,31245
8,47,8,54,31205,31231
8,47,9,2,31622,31603
8,47,9,13,31110,31110
8,47,8,59,31611,31623
8,47,9,1,31223,31233
8,47,9,11,31607,31228
8,47,8,58,31267,31274
8,47,9,14,31002,31014
8,47,9,23,31077,31228
8,47,8,57,31271,31222
8,47,8,54,31241,31231
8,47,8,59,31238,31205
8,47,8,55,31268,31263
8,47,9,6,31602,31211
8,47,8,58,31241,31205
8,47,9,13,31306,31251
8,46,8,49,31231,31270
8,46,9,17,31511,31253
8,46,8,50,31223,31241
8,46,8,55,31111,31239
8,46,8,52,31218,31219
8,46,9,0,31035,31015
8,46,8,55,31237,31278
8,46,8,53,31111,31241
8,46,8,48,31275,31237
8,46,8,48,31639,31623
8,46,8,58,31637,31241
8,46,8,56,31204,31276
8,46,8,54,31641,31603
8,46,8,54,31257,31227
8,46,8,52,31251,31624
8,46,8,56,31109,31267
8,46,8,56,31282,31279
8,46,9,1,31247,31263
8,46,9,10,31109,31233
8,46,8,50,31029,31089
8,46,8,55,31276,31204
8,47,8,51,31508,31627
8,47,8,55,31632,31623
8,47,9,0,31306,31314
8,45,9,0,31611,31243
8,45,8,55,31249,31222
8,45,8,56,31623,31243
8,45,8,51,31069,31024
8,45,8,55,31260,31247
8,45,9,33,31641,31641
8,45,8,58,31200,31279
8,45,8,51,32027,32048
8,45,8,56,31268,31603
8,45,8,52,31101,31200
8,45,9,33,31641,31641
8,45,9,4,31280,31604
8,45,8,50,31218,31272
8,45,8,52,31007,31052
8,45,8,58,31249,31244
8,45,9,2,31077,31314
8,45,9,1,31108,31638
8,45,8,52,31283,31231
8,45,9,4,31263,31613
8,45,9,12,31306,31252
8,46,8,57,31249,31002
8,46,8,57,31232,31108
8,46,8,59,31244,31241
8,44,8,59,31106,31283
8,44,8,48,31241,31200
8,44,8,49,31048,31044
8,44,9,0,31632,31264
8,44,8,51,31120,31241
8,44,9,6,31120,31205
8,44,8,47,31037,31038
8,44,8,57,31616,31269
8,44,8,58,31282,31263
8,44,8,56,31623,31625
8,44,9,0,31288,31254
8,44,8,51,31257,31213
8,44,9,4,31607,31603
8,44,9,7,31208,31279
8,44,8,57,31616,31269
8,44,9,2,31603,31219
8,44,8,53,31607,31641
8,44,8,52,31101,31241
8,44,8,51,31605,31623
8,45,8,51,31241,31224
8,43,8,44,31203,31241
8,43,8,50,31250,31227
8,43,8,58,31600,31224
8,43,8,55,31106,31237
8,43,8,50,32024,31408
8,43,9,10,31602,31015
8,43,8,50,31627,31508
8,43,8,52,31626,31605
8,43,8,53,31239,31253
8,43,8,52,31637,31283
8,43,8,53,31241,31225
8,43,9,19,31402,31603
8,43,8,50,31234,31211
8,43,8,53,31270,31235
8,43,9,11,31242,31290
8,43,8,48,31024,31037
8,43,9,9,31007,31287
8,43,8,54,31263,31637
8,43,8,47,31017,31019
8,43,9,7,31120,31284
8,43,9,11,31061,31097
8,43,8,51,31247,31270
8,43,9,13,31608,31233
8,43,8,57,31244,31603
8,43,8,58,31624,31233
8,44,8,57,31251,31243
8,44,8,54,31014,31250
8,42,13,8,31604,31272
8,42,8,58,31232,31224
8,42,8,50,31008,31009
8,42,8,55,31288,31288
8,42,8,56,31624,31204
8,42,8,43,31318,31300
8,42,8,54,31079,31236
8,42,8,54,31626,31272
8,42,8,53,31603,31218
8,42,8,58,31249,31227
8,42,8,57,31623,31233
8,42,9,8,31006,31217
8,42,8,52,31120,31227
8,42,8,51,31605,31623
8,42,8,54,31234,31227
8,42,8,48,31255,31205
8,42,9,1,31121,31211
8,43,8,50,31271,31219
8,43,9,10,31108,31237
8,43,8,48,31239,31275
8,41,9,24,31288,31247
8,41,8,54,31623,31263
8,41,8,58,31237,31265
8,41,8,51,31607,31628
8,41,8,48,31203,31227
8,41,8,45,31077,31014
8,41,8,47,31404,31602
8,41,8,48,31913,31098
8,41,8,59,31623,31245
8,41,8,55,31606,31623
8,41,8,52,31620,31618
8,41,8,47,31639,31621
8,41,8,46,31625,31272
8,41,9,4,31106,31627
8,41,8,45,31024,31037
8,41,8,50,31623,31272
8,41,9,1,31270,31314
8,41,8,58,31606,31263
8,41,8,54,31625,31264
8,41,8,48,31603,31616
8,41,8,46,31234,31205
8,41,8,58,31603,31233
8,41,8,47,31621,31272
8,41,9,0,31623,31233
8,42,8,46,31223,31227
8,42,8,54,31636,31218
8,42,9,6,31623,31253
8,40,8,50,31623,31633
8,40,8,57,31315,32021
8,40,8,52,31641,31217
8,40,8,58,31249,31227
8,40,17,53,31275,31259
8,40,8,54,31614,31232
8,40,8,50,31282,31275
8,40,9,25,32048,31014
8,40,9,10,31302,31227
8,40,8,48,31239,31116
8,40,8,48,31623,31243
8,40,8,50,31500,31637
8,40,8,48,31241,31268
8,40,8,49,31075,31005
8,40,9,5,31404,31241
8,40,8,48,31201,31213
8,40,9,2,31308,31214
8,40,8,48,31605,31243
8,40,8,57,31218,31233
8,40,8,45,31623,31621
8,40,8,53,31623,31247
8,40,8,51,31513,31639
8,40,8,50,31285,31100
8,40,18,33,31288,31258
8,41,8,48,31623,31218
8,41,8,53,31268,31227
8,41,8,49,31268,31283
8,39,8,57,31268,31237
8,39,8,44,31267,31212
8,39,8,52,31602,31254
